Time,GGALT,GGLON,GGLAT,CONCD_RWIO
108059,1513.8584,148.55038,-43.918453,0.0
108060,1513.8423,148.54938,-43.917416,0.0
108061,1513.7904,148.54836,-43.916374,0.0
108062,1513.7008,148.54735,-43.915333,0.0
108063,1513.5798,148.54633,-43.91429,0.0
108064,1513.4431,148.5453,-43.913254,0.0
108065,1513.2983,148.5443,-43.912212,0.0
108066,1513.159,148.54327,-43.91117,0.0
108067,1513.0502,148.54227,-43.91013,0.0
108068,1512.9797,148.54124,-43.90909,0.0
108069,1512.9065,148.54024,-43.908047,0.0
108070,1512.8505,148.53922,-43.907005,0.0
108071,1512.8833,148.53821,-43.905968,0.0
108072,1512.9462,148.53719,-43.904926,0.0
108073,1513.0288,148.53618,-43.903885,0.0
108074,1513.1039,148.53516,-43.902843,0.0
108075,1513.1647,148.53415,-43.901802,0.0
108076,1513.1947,148.53313,-43.90076,0.0
108077,1513.1865,148.53212,-43.89972,0.0
108078,1513.1458,148.5311,-43.898678,0.0
108079,1513.0837,148.53009,-43.897636,0.0
108080,1513.0265,148.52907,-43.896595,0.0
108081,1512.9924,148.52806,-43.895554,0.0
108082,1512.9698,148.52704,-43.894512,0.0
108083,1512.9552,148.52602,-43.89347,0.0
108084,1512.9355,148.52501,-43.89243,0.0
108085,1512.902,148.52399,-43.891388,0.0
108086,1512.8411,148.52298,-43.890347,0.0
108087,1512.7611,148.52196,-43.889305,0.0
108088,1512.6754,148.52094,-43.888264,0.0
108089,1512.5604,148.51993,-43.887226,0.0
108090,1512.4381,148.5189,-43.886185,0.0
108091,1512.3958,148.5179,-43.885143,0.0
108092,1512.3778,148.51688,-43.884106,0.0
108093,1512.3761,148.51587,-43.883064,0.0
108094,1512.384,148.51485,-43.882023,0.0
108095,1512.389,148.51384,-43.880985,0.0
108096,1512.3842,148.51283,-43.879944,0.0
108097,1512.3667,148.51181,-43.878906,0.0
108098,1512.3319,148.5108,-43.877865,0.0
108099,1512.2754,148.5098,-43.876827,0.0
108100,1512.2025,148.50877,-43.875786,0.0
108101,1512.1285,148.50777,-43.87475,0.0
108102,1512.0602,148.50676,-43.873707,0.0
108103,1512.0132,148.50574,-43.87267,0.0
108104,1511.9945,148.50473,-43.871628,0.0
108105,1511.9991,148.50372,-43.87059,0.0
108106,1512.0355,148.5027,-43.869553,0.0
108107,1512.1189,148.5017,-43.86851,0.0
108108,1512.2684,148.50069,-43.867474,0.0
108109,1512.4476,148.49966,-43.866436,0.0
108110,1512.6378,148.49866,-43.8654,0.0
108111,1512.8553,148.49765,-43.864357,0.0
108112,1513.0082,148.49664,-43.86332,0.0
108113,1513.0629,148.49562,-43.86228,0.0
108114,1512.994,148.49461,-43.861244,0.0
108115,1512.8319,148.4936,-43.860207,0.0
108116,1512.6321,148.4926,-43.859165,0.0
108117,1512.4238,148.49158,-43.858128,0.0
108118,1512.2405,148.49057,-43.85709,0.0
108119,1512.0878,148.48956,-43.856052,0.0
108120,1511.9808,148.48856,-43.855015,0.0
108121,1511.949,148.48753,-43.853973,0.0
108122,1511.9889,148.48653,-43.852936,0.0
108123,1512.0979,148.48552,-43.8519,0.0
108124,1512.2783,148.48451,-43.850857,0.0
108125,1512.483,148.4835,-43.84982,0.0
108126,1512.703,148.48248,-43.84878,0.0
108127,1512.9642,148.48148,-43.847744,0.0
108128,1513.1929,148.48047,-43.846706,0.0
108129,1513.3795,148.47946,-43.845665,0.0
108130,1513.5222,148.47844,-43.844627,0.0
108131,1513.604,148.47743,-43.84359,0.0
108132,1513.6068,148.47643,-43.842552,0.0
108133,1513.5258,148.47542,-43.841515,0.0
108134,1513.3707,148.4744,-43.840477,0.0
108135,1513.1698,148.47339,-43.83944,0.0
108136,1512.969,148.47238,-43.838398,0.0
108137,1512.7844,148.47137,-43.83736,0.0
108138,1512.6138,148.47037,-43.836323,0.0
108139,1512.4675,148.46936,-43.835285,0.0
108140,1512.3655,148.46834,-43.834248,0.0
108141,1512.2726,148.46733,-43.83321,0.0
108142,1512.2173,148.46632,-43.83217,0.0
108143,1512.2847,148.46532,-43.83113,0.0
108144,1512.392,148.46431,-43.830093,0.0
108145,1512.5171,148.4633,-43.829056,0.0
108146,1512.6625,148.4623,-43.82802,0.0
108147,1512.8143,148.46129,-43.82698,0.0
108148,1512.9662,148.46028,-43.825943,0.0
108149,1513.113,148.45927,-43.824905,0.0
108150,1513.231,148.45827,-43.823864,0.0
108151,1513.3192,148.45726,-43.822826,0.0
108152,1513.3768,148.45624,-43.82179,0.0
108153,1513.387,148.45523,-43.82075,0.0
108154,1513.3529,148.45422,-43.81971,0.0
108155,1513.2968,148.45322,-43.818672,0.0
108156,1513.2311,148.45221,-43.81763,0.0
108157,1513.1266,148.4512,-43.816593,0.0
108158,1513.004,148.4502,-43.81555,0.0
108159,1512.9333,148.44919,-43.814514,0.0
108160,1512.8625,148.44818,-43.813477,0.0
108161,1512.7943,148.44717,-43.812435,0.0
108162,1512.7426,148.44615,-43.811398,0.0
108163,1512.7046,148.44514,-43.81036,0.0
108164,1512.6836,148.44414,-43.80932,0.0
108165,1512.667,148.44313,-43.80828,0.0
108166,1512.6335,148.44212,-43.807243,0.0
108167,1512.5837,148.4411,-43.806202,0.0
108168,1512.5125,148.4401,-43.805164,0.0
108169,1512.3873,148.43909,-43.804127,0.0
108170,1512.2384,148.43808,-43.803085,0.0
108171,1512.1611,148.43707,-43.802048,0.0
108172,1512.13,148.43607,-43.801006,0.0
108173,1512.1606,148.43506,-43.79997,0.0
108174,1512.2452,148.43405,-43.798927,0.0
108175,1512.3784,148.43304,-43.79789,0.0
108176,1512.5385,148.43204,-43.796852,0.0
108177,1512.6895,148.43103,-43.79581,0.0
108178,1512.7817,148.43002,-43.794773,0.0
108179,1512.7627,148.42902,-43.793736,0.0
108180,1512.6313,148.42801,-43.792698,0.0
108181,1512.4418,148.427,-43.79166,0.0
108182,1512.2814,148.426,-43.79062,0.0
108183,1512.1874,148.42499,-43.78958,0.0
108184,1512.136,148.42397,-43.788544,0.0
108185,1512.0739,148.42296,-43.787502,0.0
108186,1512.0354,148.42195,-43.786465,0.0
108187,1512.1007,148.42094,-43.785427,0.0
108188,1512.2014,148.41994,-43.784386,0.0
108189,1512.3234,148.41893,-43.783348,0.0
108190,1512.4701,148.41792,-43.782307,0.0
108191,1512.6536,148.41692,-43.78127,0.0
108192,1512.8638,148.41591,-43.780228,0.0
108193,1513.1012,148.4149,-43.779186,0.0
108194,1513.3685,148.4139,-43.77815,0.0
108195,1513.611,148.41289,-43.777107,0.0
108196,1513.8083,148.41187,-43.776066,0.0
108197,1513.9572,148.41086,-43.775024,0.0
108198,1514.0377,148.40985,-43.77398,0.0
108199,1514.0425,148.40884,-43.772938,0.0
108200,1513.9867,148.40784,-43.771896,0.0
108201,1513.8356,148.40681,-43.770855,0.0
108202,1513.6134,148.4058,-43.769814,0.0
108203,1513.415,148.4048,-43.768772,0.0
108204,1513.227,148.4038,-43.76773,0.0
108205,1513.0651,148.40277,-43.76669,0.0
108206,1512.9386,148.40176,-43.765648,0.0
108207,1512.8804,148.40076,-43.76461,0.0
108208,1512.8904,148.39975,-43.76357,0.0
108209,1512.928,148.39874,-43.762527,0.0
108210,1512.9586,148.39774,-43.761486,0.0
108211,1512.9774,148.39673,-43.76045,0.0
108212,1512.9784,148.39572,-43.759407,0.0
108213,1512.9238,148.39471,-43.75837,0.0
108214,1512.8383,148.3937,-43.757328,0.0
108215,1512.8179,148.3927,-43.75629,0.0
108216,1512.8169,148.3917,-43.75525,0.0
108217,1512.8373,148.39069,-43.75421,0.0
108218,1512.8718,148.38968,-43.753174,0.0
108219,1512.909,148.38867,-43.752132,0.0
108220,1512.9436,148.38766,-43.751095,0.0
108221,1512.9684,148.38666,-43.750057,0.0
108222,1512.9951,148.38565,-43.74902,0.0
108223,1513.0343,148.38464,-43.747982,0.0
108224,1513.0778,148.38364,-43.746944,0.0
108225,1513.1156,148.38263,-43.745907,0.0
108226,1513.1388,148.38162,-43.74487,0.0
108227,1513.151,148.38062,-43.74383,0.0
108228,1513.1683,148.37962,-43.74279,0.0
108229,1513.1562,148.37862,-43.741753,0.0
108230,1513.1405,148.37761,-43.740715,0.0
108231,1513.2094,148.3766,-43.739677,0.0
108232,1513.2894,148.3756,-43.73864,0.0
108233,1513.3639,148.37459,-43.737602,0.0
108234,1513.4354,148.37358,-43.73656,0.0
108235,1513.5018,148.37257,-43.735523,0.0
108236,1513.5728,148.37157,-43.734486,0.0
108237,1513.6459,148.37056,-43.733448,0.0
108238,1513.7202,148.36957,-43.73241,0.0
108239,1513.8035,148.36856,-43.731373,0.0
108240,1513.8896,148.36755,-43.73033,0.0
108241,1513.9769,148.36655,-43.729294,0.0
108242,1514.051,148.36554,-43.728256,0.0
108243,1514.0894,148.36453,-43.72722,0.0
108244,1514.097,148.36353,-43.72618,0.0
108245,1514.0344,148.36252,-43.72514,0.0
108246,1513.9346,148.36151,-43.724102,0.0
108247,1513.8752,148.3605,-43.723064,0.0
108248,1513.8186,148.3595,-43.722027,0.0
108249,1513.7762,148.35849,-43.720985,0.0
108250,1513.7307,148.35748,-43.719948,0.0
108251,1513.6569,148.35648,-43.71891,0.0
108252,1513.5554,148.35547,-43.71787,0.0
108253,1513.4548,148.35446,-43.71683,0.0
108254,1513.3737,148.35345,-43.715794,0.0
108255,1513.3306,148.35245,-43.714752,0.0
108256,1513.3231,148.35144,-43.713715,0.0
108257,1513.3003,148.35043,-43.712673,0.0
108258,1513.274,148.34943,-43.711636,0.0
108259,1513.2987,148.34842,-43.710598,0.0
108260,1513.2891,148.34741,-43.709557,0.0
108261,1513.259,148.3464,-43.70852,0.0
108262,1513.2316,148.3454,-43.70748,0.0
108263,1513.2041,148.3444,-43.706444,0.0
108264,1513.1708,148.3434,-43.705406,0.0
108265,1513.1227,148.34239,-43.70437,0.0
108266,1513.0492,148.34138,-43.70333,0.0
108267,1512.9481,148.34038,-43.702293,0.0
108268,1512.8259,148.33937,-43.701256,0.0
108269,1512.7317,148.33836,-43.700222,0.0
108270,1512.697,148.33736,-43.699184,0.0
108271,1512.7317,148.33636,-43.698147,0.0
108272,1512.8185,148.33536,-43.697113,0.0
108273,1512.9026,148.33435,-43.696075,0.0
108274,1512.9927,148.33336,-43.695038,0.0
108275,1513.178,148.33235,-43.694004,0.0
108276,1513.4099,148.33134,-43.692966,0.0
108277,1513.6438,148.33035,-43.69193,0.0
108278,1513.8317,148.32935,-43.690895,0.0
108279,1513.9586,148.32834,-43.689857,0.0
108280,1514.021,148.32733,-43.688824,0.0
108281,1514.014,148.32634,-43.687786,0.0
108282,1513.914,148.32533,-43.686752,0.0
108283,1513.7073,148.32433,-43.68572,0.0
108284,1513.4114,148.32332,-43.68468,0.0
108285,1513.0679,148.32231,-43.683647,0.0
108286,1512.7644,148.32132,-43.68261,0.0
108287,1512.627,148.32031,-43.681576,0.0
108288,1512.605,148.3193,-43.680542,0.0
108289,1512.6858,148.3183,-43.679504,0.0
108290,1512.8533,148.3173,-43.67847,0.0
108291,1513.102,148.3163,-43.677433,0.0
108292,1513.3761,148.31529,-43.6764,0.0
108293,1513.5968,148.3143,-43.67536,0.0
108294,1513.745,148.3133,-43.674328,0.0
108295,1513.799,148.31229,-43.673294,0.0
108296,1513.7577,148.3113,-43.672256,0.0
108297,1513.6389,148.31029,-43.671223,0.0
108298,1513.4816,148.30928,-43.67019,0.0
108299,1513.3435,148.30829,-43.669155,0.0
108300,1513.2329,148.30728,-43.66812,0.0
108301,1513.1111,148.30627,-43.667084,0.0
108302,1512.9941,148.30528,-43.66605,0.0
108303,1512.9713,148.30428,-43.665016,0.0
108304,1512.9841,148.30328,-43.663982,0.0
108305,1513.0154,148.30228,-43.66295,0.0
108306,1513.0476,148.30128,-43.661915,0.0
108307,1513.0568,148.30028,-43.66088,0.0
108308,1513.0304,148.29927,-43.659847,0.0
108309,1512.9916,148.29828,-43.658817,0.0
108310,1512.9518,148.29727,-43.657784,0.0
108311,1512.912,148.29628,-43.656754,0.0
108312,1512.8765,148.29527,-43.65572,0.0
108313,1512.7981,148.29428,-43.65469,0.0
108314,1512.6927,148.29327,-43.653656,0.0
108315,1512.6473,148.29228,-43.652626,0.0
108316,1512.6276,148.29128,-43.651592,0.0
108317,1512.6451,148.29028,-43.65056,0.0
108318,1512.69,148.28928,-43.64953,0.0
108319,1512.7604,148.28828,-43.648495,0.0
108320,1512.868,148.2873,-43.64746,0.0
108321,1513.0133,148.28629,-43.646427,0.0
108322,1513.1948,148.2853,-43.645393,0.0
108323,1513.4037,148.28429,-43.64436,0.0
108324,1513.6182,148.2833,-43.643326,0.0
108325,1513.8063,148.28229,-43.642296,0.0
108326,1513.9355,148.2813,-43.641262,0.0
108327,1514.0072,148.2803,-43.64023,0.0
108328,1514.0219,148.2793,-43.639194,0.0
108329,1513.9152,148.2783,-43.63816,0.0
108330,1513.6903,148.27731,-43.637123,0.0
108331,1513.3948,148.27634,-43.636078,0.0
108332,1512.9698,148.27536,-43.63503,0.0
108333,1512.4895,148.27441,-43.633972,0.0
108334,1512.0006,148.2735,-43.6329,0.0
108335,1511.5586,148.27261,-43.63182,0.0
108336,1511.1746,148.27177,-43.630726,0.0
108337,1510.9379,148.27098,-43.629616,0.0
